timestamp,user_id,ip,method,route,status_code,response_time_ms,event_type,message,severity,scenario,scenario_label
2026-06-11 14:38:20,performance_degradation_user_001,172.16.33.1,GET,/api/reports,200,3174,slow_response,"Respuesta elevada, posible inicio de degradación",warning,performance_degradation,anomaly
2026-06-11 14:42:16,performance_degradation_user_001,172.16.33.1,POST,/api/profile,200,347,login_success,Inicio de sesión correcto,normal,normal_traffic,normal
2026-06-11 14:46:27,performance_degradation_user_001,172.16.33.1,POST,/api/products,201,323,record_created,Registro creado correctamente,normal,normal_traffic,normal
2026-06-11 14:50:40,performance_degradation_user_001,172.16.33.1,GET,/api/notifications,200,485,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-11 14:55:01,performance_degradation_user_001,172.16.33.1,GET,/api/inventory,200,657,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-11 14:58:35,performance_degradation_user_001,172.16.33.1,POST,/api/products,200,361,login_success,Inicio de sesión correcto,normal,normal_traffic,normal
2026-06-11 15:02:45,performance_degradation_user_001,172.16.33.1,GET,/api/reports,200,5916,slow_response,Endpoint con respuesta anormalmente lenta,critical,performance_degradation,anomaly
2026-06-11 15:06:32,performance_degradation_user_001,172.16.33.1,GET,/api/reports,200,5723,slow_response,Endpoint con respuesta anormalmente lenta,critical,performance_degradation,anomaly
2026-06-11 15:10:20,performance_degradation_user_001,172.16.33.1,GET,/api/reports,200,7951,slow_response,Endpoint con respuesta anormalmente lenta,critical,performance_degradation,anomaly
2026-06-11 15:14:48,performance_degradation_user_001,172.16.33.1,GET,/api/reports,200,8045,slow_response,Endpoint con respuesta anormalmente lenta,critical,performance_degradation,anomaly
2026-06-11 15:19:01,performance_degradation_user_001,172.16.33.1,GET,/api/reports,200,3452,slow_response,"Respuesta elevada, posible inicio de degradación",warning,performance_degradation,anomaly
2026-06-11 15:22:45,performance_degradation_user_001,172.16.33.1,GET,/api/students,200,460,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-11 15:27:01,performance_degradation_user_001,172.16.33.1,GET,/,200,122,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-11 15:30:56,performance_degradation_user_001,172.16.33.1,POST,/api/students,201,402,record_created,Registro creado correctamente,normal,normal_traffic,normal
2026-06-11 15:34:54,performance_degradation_user_001,172.16.33.1,GET,/api/students,200,568,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-11 15:38:34,performance_degradation_user_001,172.16.33.1,POST,/dashboard/alumno,200,168,login_success,Inicio de sesión correcto,normal,normal_traffic,normal
2026-06-11 15:42:20,performance_degradation_user_001,172.16.33.1,GET,/api/reports,200,5773,slow_response,Endpoint con respuesta anormalmente lenta,critical,performance_degradation,anomaly
2026-06-11 15:46:25,performance_degradation_user_001,172.16.33.1,GET,/api/reports,200,5831,slow_response,Endpoint con respuesta anormalmente lenta,critical,performance_degradation,anomaly
2026-06-11 15:50:58,performance_degradation_user_001,172.16.33.1,GET,/api/reports,200,7032,slow_response,Endpoint con respuesta anormalmente lenta,critical,performance_degradation,anomaly
2026-06-11 15:54:31,performance_degradation_user_001,172.16.33.1,GET,/api/reports,200,8352,slow_response,Endpoint con respuesta anormalmente lenta,critical,performance_degradation,anomaly
2026-06-11 15:58:47,performance_degradation_user_001,172.16.33.1,GET,/api/reports,200,4512,slow_response,"Respuesta elevada, posible inicio de degradación",warning,performance_degradation,anomaly
2026-06-11 16:02:56,performance_degradation_user_001,172.16.33.1,GET,/api/inventory,200,538,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-11 16:07:02,performance_degradation_user_001,172.16.33.1,POST,/dashboard/alumno,201,338,record_created,Registro creado correctamente,normal,normal_traffic,normal
2026-06-11 16:10:55,performance_degradation_user_001,172.16.33.1,GET,/dashboard,200,591,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-11 16:14:23,performance_degradation_user_001,172.16.33.1,GET,/dashboard/alumno,200,658,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-11 16:18:47,performance_degradation_user_001,172.16.33.1,POST,/dashboard,201,164,record_created,Registro creado correctamente,normal,normal_traffic,normal
2026-06-11 16:22:43,performance_degradation_user_001,172.16.33.1,GET,/api/reports,200,6648,slow_response,Endpoint con respuesta anormalmente lenta,critical,performance_degradation,anomaly
2026-06-11 16:26:58,performance_degradation_user_001,172.16.33.1,GET,/api/reports,200,5251,slow_response,Endpoint con respuesta anormalmente lenta,critical,performance_degradation,anomaly
2026-06-11 16:30:54,performance_degradation_user_001,172.16.33.1,GET,/api/reports,200,7423,slow_response,Endpoint con respuesta anormalmente lenta,critical,performance_degradation,anomaly
2026-06-11 16:34:16,performance_degradation_user_001,172.16.33.1,GET,/api/reports,200,8481,slow_response,Endpoint con respuesta anormalmente lenta,critical,performance_degradation,anomaly
2026-06-11 16:38:17,performance_degradation_user_001,172.16.33.1,GET,/api/reports,200,4985,slow_response,"Respuesta elevada, posible inicio de degradación",warning,performance_degradation,anomaly
2026-06-11 16:43:03,performance_degradation_user_001,172.16.33.1,POST,/dashboard/alumno,201,132,record_created,Registro creado correctamente,normal,normal_traffic,normal
2026-06-11 16:46:29,performance_degradation_user_001,172.16.33.1,GET,/dashboard/alumno,200,123,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-11 16:50:37,performance_degradation_user_001,172.16.33.1,POST,/api/products,200,648,login_success,Inicio de sesión correcto,normal,normal_traffic,normal
2026-06-11 16:54:45,performance_degradation_user_001,172.16.33.1,POST,/api/students,200,729,login_success,Inicio de sesión correcto,normal,normal_traffic,normal
2026-06-11 16:58:27,performance_degradation_user_001,172.16.33.1,GET,/dashboard/alumno,200,402,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-11 17:02:13,performance_degradation_user_001,172.16.33.1,GET,/api/reports,200,5346,slow_response,Endpoint con respuesta anormalmente lenta,critical,performance_degradation,anomaly
2026-06-11 17:06:57,performance_degradation_user_001,172.16.33.1,GET,/api/reports,200,8426,slow_response,Endpoint con respuesta anormalmente lenta,critical,performance_degradation,anomaly
2026-06-11 17:10:53,performance_degradation_user_001,172.16.33.1,GET,/api/reports,200,8232,slow_response,Endpoint con respuesta anormalmente lenta,critical,performance_degradation,anomaly
2026-06-11 17:14:19,performance_degradation_user_001,172.16.33.1,GET,/api/reports,200,7308,slow_response,Endpoint con respuesta anormalmente lenta,critical,performance_degradation,anomaly
2026-06-11 17:18:17,performance_degradation_user_001,172.16.33.1,GET,/api/reports,200,4123,slow_response,"Respuesta elevada, posible inicio de degradación",warning,performance_degradation,anomaly
2026-06-11 17:22:41,performance_degradation_user_001,172.16.33.1,POST,/api/profile,201,383,record_created,Registro creado correctamente,normal,normal_traffic,normal
2026-06-11 17:26:45,performance_degradation_user_001,172.16.33.1,GET,/api/reports,200,443,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-11 17:30:24,performance_degradation_user_001,172.16.33.1,GET,/api/students,200,350,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-11 17:34:55,performance_degradation_user_001,172.16.33.1,GET,/api/students,200,358,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-11 17:38:40,performance_degradation_user_001,172.16.33.1,GET,/api/profile,200,305,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-11 17:42:47,performance_degradation_user_001,172.16.33.1,GET,/api/reports,200,8800,slow_response,Endpoint con respuesta anormalmente lenta,critical,performance_degradation,anomaly
2026-06-11 17:46:36,performance_degradation_user_001,172.16.33.1,GET,/api/reports,200,8019,slow_response,Endpoint con respuesta anormalmente lenta,critical,performance_degradation,anomaly
2026-06-11 17:50:17,performance_degradation_user_001,172.16.33.1,GET,/api/reports,200,7146,slow_response,Endpoint con respuesta anormalmente lenta,critical,performance_degradation,anomaly
2026-06-11 17:54:51,performance_degradation_user_001,172.16.33.1,GET,/api/reports,200,7737,slow_response,Endpoint con respuesta anormalmente lenta,critical,performance_degradation,anomaly
2026-06-11 17:58:26,performance_degradation_user_001,172.16.33.1,GET,/api/reports,200,4344,slow_response,"Respuesta elevada, posible inicio de degradación",warning,performance_degradation,anomaly
2026-06-11 18:02:58,performance_degradation_user_001,172.16.33.1,GET,/,200,747,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-11 18:06:56,performance_degradation_user_001,172.16.33.1,GET,/dashboard/alumno,200,749,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-11 18:10:51,performance_degradation_user_001,172.16.33.1,GET,/dashboard,200,639,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-11 18:14:42,performance_degradation_user_001,172.16.33.1,GET,/api/profile,200,485,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-11 18:18:52,performance_degradation_user_001,172.16.33.1,POST,/api/notifications,201,630,record_created,Registro creado correctamente,normal,normal_traffic,normal
2026-06-11 18:22:45,performance_degradation_user_001,172.16.33.1,GET,/api/reports,200,8380,slow_response,Endpoint con respuesta anormalmente lenta,critical,performance_degradation,anomaly
2026-06-11 18:26:22,performance_degradation_user_001,172.16.33.1,GET,/api/reports,200,8824,slow_response,Endpoint con respuesta anormalmente lenta,critical,performance_degradation,anomaly
2026-06-11 18:31:01,performance_degradation_user_001,172.16.33.1,GET,/api/reports,200,8028,slow_response,Endpoint con respuesta anormalmente lenta,critical,performance_degradation,anomaly
2026-06-11 18:34:51,performance_degradation_user_001,172.16.33.1,GET,/api/reports,200,5449,slow_response,Endpoint con respuesta anormalmente lenta,critical,performance_degradation,anomaly
2026-06-11 18:38:32,performance_degradation_user_001,172.16.33.1,GET,/api/reports,200,3788,slow_response,"Respuesta elevada, posible inicio de degradación",warning,performance_degradation,anomaly
2026-06-11 18:42:43,performance_degradation_user_001,172.16.33.1,POST,/api/inventory,200,197,login_success,Inicio de sesión correcto,normal,normal_traffic,normal
2026-06-11 18:46:30,performance_degradation_user_001,172.16.33.1,POST,/dashboard,201,349,record_created,Registro creado correctamente,normal,normal_traffic,normal
2026-06-11 18:50:37,performance_degradation_user_001,172.16.33.1,POST,/,200,181,login_success,Inicio de sesión correcto,normal,normal_traffic,normal
2026-06-11 18:54:59,performance_degradation_user_001,172.16.33.1,POST,/api/students,201,269,record_created,Registro creado correctamente,normal,normal_traffic,normal
2026-06-11 18:58:30,performance_degradation_user_001,172.16.33.1,POST,/dashboard/alumno,200,660,login_success,Inicio de sesión correcto,normal,normal_traffic,normal
2026-06-11 19:02:54,performance_degradation_user_001,172.16.33.1,GET,/api/reports,200,6127,slow_response,Endpoint con respuesta anormalmente lenta,critical,performance_degradation,anomaly
2026-06-11 19:06:50,performance_degradation_user_001,172.16.33.1,GET,/api/reports,200,7041,slow_response,Endpoint con respuesta anormalmente lenta,critical,performance_degradation,anomaly
2026-06-11 19:10:23,performance_degradation_user_001,172.16.33.1,GET,/api/reports,200,7335,slow_response,Endpoint con respuesta anormalmente lenta,critical,performance_degradation,anomaly
2026-06-11 19:14:28,performance_degradation_user_001,172.16.33.1,GET,/api/reports,200,6175,slow_response,Endpoint con respuesta anormalmente lenta,critical,performance_degradation,anomaly
2026-06-11 19:18:49,performance_degradation_user_001,172.16.33.1,GET,/api/reports,200,2922,slow_response,"Respuesta elevada, posible inicio de degradación",warning,performance_degradation,anomaly
2026-06-11 19:22:22,performance_degradation_user_001,172.16.33.1,GET,/api/profile,200,601,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-11 19:26:14,performance_degradation_user_001,172.16.33.1,POST,/dashboard,201,670,record_created,Registro creado correctamente,normal,normal_traffic,normal
2026-06-11 19:30:26,performance_degradation_user_001,172.16.33.1,POST,/api/profile,200,617,login_success,Inicio de sesión correcto,normal,normal_traffic,normal
2026-06-11 19:34:16,performance_degradation_user_001,172.16.33.1,POST,/dashboard,200,239,login_success,Inicio de sesión correcto,normal,normal_traffic,normal
2026-06-11 19:38:20,performance_degradation_user_001,172.16.33.1,GET,/login,200,105,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-11 19:42:24,performance_degradation_user_001,172.16.33.1,GET,/api/reports,200,6142,slow_response,Endpoint con respuesta anormalmente lenta,critical,performance_degradation,anomaly
2026-06-11 19:46:24,performance_degradation_user_001,172.16.33.1,GET,/api/reports,200,8841,slow_response,Endpoint con respuesta anormalmente lenta,critical,performance_degradation,anomaly
2026-06-11 19:50:13,performance_degradation_user_001,172.16.33.1,GET,/api/reports,200,5266,slow_response,Endpoint con respuesta anormalmente lenta,critical,performance_degradation,anomaly
2026-06-11 19:54:17,performance_degradation_user_001,172.16.33.1,GET,/api/reports,200,8033,slow_response,Endpoint con respuesta anormalmente lenta,critical,performance_degradation,anomaly
2026-06-11 19:58:46,performance_degradation_user_001,172.16.33.1,GET,/api/reports,200,4080,slow_response,"Respuesta elevada, posible inicio de degradación",warning,performance_degradation,anomaly
2026-06-11 20:02:42,performance_degradation_user_001,172.16.33.1,POST,/api/reports,201,207,record_created,Registro creado correctamente,normal,normal_traffic,normal
2026-06-11 20:06:15,performance_degradation_user_001,172.16.33.1,GET,/api/profile,200,736,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-11 20:10:51,performance_degradation_user_001,172.16.33.1,POST,/api/reports,201,214,record_created,Registro creado correctamente,normal,normal_traffic,normal
2026-06-11 20:14:13,performance_degradation_user_001,172.16.33.1,GET,/api/students,200,283,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-11 20:18:36,performance_degradation_user_001,172.16.33.1,POST,/login,201,385,record_created,Registro creado correctamente,normal,normal_traffic,normal
2026-06-11 20:52:16,performance_degradation_user_002,172.16.33.2,GET,/api/reports,200,8957,slow_response,Endpoint con respuesta anormalmente lenta,critical,performance_degradation,anomaly
2026-06-11 20:56:59,performance_degradation_user_002,172.16.33.2,GET,/api/reports,200,6163,slow_response,Endpoint con respuesta anormalmente lenta,critical,performance_degradation,anomaly
2026-06-11 21:00:48,performance_degradation_user_002,172.16.33.2,GET,/api/reports,200,6385,slow_response,Endpoint con respuesta anormalmente lenta,critical,performance_degradation,anomaly
2026-06-11 21:04:33,performance_degradation_user_002,172.16.33.2,GET,/api/reports,200,7861,slow_response,Endpoint con respuesta anormalmente lenta,critical,performance_degradation,anomaly
2026-06-11 21:08:28,performance_degradation_user_002,172.16.33.2,GET,/api/reports,200,2848,slow_response,"Respuesta elevada, posible inicio de degradación",warning,performance_degradation,anomaly
2026-06-11 21:12:50,performance_degradation_user_002,172.16.33.2,GET,/api/inventory,200,372,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-11 21:16:39,performance_degradation_user_002,172.16.33.2,POST,/dashboard/alumno,200,412,login_success,Inicio de sesión correcto,normal,normal_traffic,normal
2026-06-11 21:20:32,performance_degradation_user_002,172.16.33.2,POST,/api/notifications,201,413,record_created,Registro creado correctamente,normal,normal_traffic,normal
2026-06-11 21:24:56,performance_degradation_user_002,172.16.33.2,GET,/,200,93,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-11 21:28:25,performance_degradation_user_002,172.16.33.2,GET,/api/inventory,200,503,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-11 21:32:24,performance_degradation_user_002,172.16.33.2,GET,/api/reports,200,5214,slow_response,Endpoint con respuesta anormalmente lenta,critical,performance_degradation,anomaly
2026-06-11 21:36:36,performance_degradation_user_002,172.16.33.2,GET,/api/reports,200,8547,slow_response,Endpoint con respuesta anormalmente lenta,critical,performance_degradation,anomaly
2026-06-11 21:40:30,performance_degradation_user_002,172.16.33.2,GET,/api/reports,200,6549,slow_response,Endpoint con respuesta anormalmente lenta,critical,performance_degradation,anomaly
2026-06-11 21:45:00,performance_degradation_user_002,172.16.33.2,GET,/api/reports,200,7609,slow_response,Endpoint con respuesta anormalmente lenta,critical,performance_degradation,anomaly
2026-06-11 21:48:37,performance_degradation_user_002,172.16.33.2,GET,/api/reports,200,4292,slow_response,"Respuesta elevada, posible inicio de degradación",warning,performance_degradation,anomaly
2026-06-11 21:52:17,performance_degradation_user_002,172.16.33.2,GET,/,200,137,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-11 21:56:40,performance_degradation_user_002,172.16.33.2,POST,/api/reports,201,522,record_created,Registro creado correctamente,normal,normal_traffic,normal
2026-06-11 22:00:30,performance_degradation_user_002,172.16.33.2,GET,/login,200,103,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-11 22:04:54,performance_degradation_user_002,172.16.33.2,POST,/api/products,201,396,record_created,Registro creado correctamente,normal,normal_traffic,normal
2026-06-11 22:08:18,performance_degradation_user_002,172.16.33.2,GET,/dashboard/alumno,200,378,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-11 22:12:13,performance_degradation_user_002,172.16.33.2,GET,/api/reports,200,8508,slow_response,Endpoint con respuesta anormalmente lenta,critical,performance_degradation,anomaly
2026-06-11 22:16:41,performance_degradation_user_002,172.16.33.2,GET,/api/reports,200,7418,slow_response,Endpoint con respuesta anormalmente lenta,critical,performance_degradation,anomaly
2026-06-11 22:20:33,performance_degradation_user_002,172.16.33.2,GET,/api/reports,200,5611,slow_response,Endpoint con respuesta anormalmente lenta,critical,performance_degradation,anomaly
2026-06-11 22:24:38,performance_degradation_user_002,172.16.33.2,GET,/api/reports,200,7715,slow_response,Endpoint con respuesta anormalmente lenta,critical,performance_degradation,anomaly
2026-06-11 22:28:50,performance_degradation_user_002,172.16.33.2,GET,/api/reports,200,3601,slow_response,"Respuesta elevada, posible inicio de degradación",warning,performance_degradation,anomaly
2026-06-11 22:33:02,performance_degradation_user_002,172.16.33.2,POST,/,201,625,record_created,Registro creado correctamente,normal,normal_traffic,normal
2026-06-11 22:36:52,performance_degradation_user_002,172.16.33.2,GET,/api/products,200,665,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-11 22:41:01,performance_degradation_user_002,172.16.33.2,POST,/api/reports,200,519,login_success,Inicio de sesión correcto,normal,normal_traffic,normal
2026-06-11 22:44:48,performance_degradation_user_002,172.16.33.2,POST,/api/students,200,657,login_success,Inicio de sesión correcto,normal,normal_traffic,normal
2026-06-11 22:48:22,performance_degradation_user_002,172.16.33.2,POST,/api/profile,201,671,record_created,Registro creado correctamente,normal,normal_traffic,normal
2026-06-11 22:52:49,performance_degradation_user_002,172.16.33.2,GET,/api/reports,200,7747,slow_response,Endpoint con respuesta anormalmente lenta,critical,performance_degradation,anomaly
2026-06-11 22:56:38,performance_degradation_user_002,172.16.33.2,GET,/api/reports,200,5852,slow_response,Endpoint con respuesta anormalmente lenta,critical,performance_degradation,anomaly
2026-06-11 23:00:37,performance_degradation_user_002,172.16.33.2,GET,/api/reports,200,7685,slow_response,Endpoint con respuesta anormalmente lenta,critical,performance_degradation,anomaly
2026-06-11 23:04:42,performance_degradation_user_002,172.16.33.2,GET,/api/reports,200,8414,slow_response,Endpoint con respuesta anormalmente lenta,critical,performance_degradation,anomaly
2026-06-11 23:08:13,performance_degradation_user_002,172.16.33.2,GET,/api/reports,200,4662,slow_response,"Respuesta elevada, posible inicio de degradación",warning,performance_degradation,anomaly
2026-06-11 23:12:27,performance_degradation_user_002,172.16.33.2,POST,/api/profile,201,658,record_created,Registro creado correctamente,normal,normal_traffic,normal
2026-06-11 23:16:46,performance_degradation_user_002,172.16.33.2,GET,/api/inventory,200,631,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-11 23:20:56,performance_degradation_user_002,172.16.33.2,POST,/api/notifications,201,164,record_created,Registro creado correctamente,normal,normal_traffic,normal
2026-06-11 23:24:36,performance_degradation_user_002,172.16.33.2,GET,/api/products,200,695,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-11 23:28:40,performance_degradation_user_002,172.16.33.2,POST,/api/products,200,554,login_success,Inicio de sesión correcto,normal,normal_traffic,normal
2026-06-11 23:32:17,performance_degradation_user_002,172.16.33.2,GET,/api/reports,200,7532,slow_response,Endpoint con respuesta anormalmente lenta,critical,performance_degradation,anomaly
2026-06-11 23:36:42,performance_degradation_user_002,172.16.33.2,GET,/api/reports,200,8873,slow_response,Endpoint con respuesta anormalmente lenta,critical,performance_degradation,anomaly
2026-06-11 23:40:37,performance_degradation_user_002,172.16.33.2,GET,/api/reports,200,5295,slow_response,Endpoint con respuesta anormalmente lenta,critical,performance_degradation,anomaly
2026-06-11 23:44:57,performance_degradation_user_002,172.16.33.2,GET,/api/reports,200,7635,slow_response,Endpoint con respuesta anormalmente lenta,critical,performance_degradation,anomaly
2026-06-11 23:48:28,performance_degradation_user_002,172.16.33.2,GET,/api/reports,200,3018,slow_response,"Respuesta elevada, posible inicio de degradación",warning,performance_degradation,anomaly
2026-06-11 23:52:14,performance_degradation_user_002,172.16.33.2,GET,/dashboard,200,531,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-11 23:56:57,performance_degradation_user_002,172.16.33.2,GET,/api/inventory,200,736,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-12 00:00:46,performance_degradation_user_002,172.16.33.2,POST,/api/reports,200,105,login_success,Inicio de sesión correcto,normal,normal_traffic,normal
2026-06-12 00:04:32,performance_degradation_user_002,172.16.33.2,GET,/api/profile,200,95,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-12 00:09:01,performance_degradation_user_002,172.16.33.2,GET,/dashboard,200,164,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-12 00:13:03,performance_degradation_user_002,172.16.33.2,GET,/api/reports,200,7088,slow_response,Endpoint con respuesta anormalmente lenta,critical,performance_degradation,anomaly
2026-06-12 00:16:36,performance_degradation_user_002,172.16.33.2,GET,/api/reports,200,6574,slow_response,Endpoint con respuesta anormalmente lenta,critical,performance_degradation,anomaly
2026-06-12 00:20:45,performance_degradation_user_002,172.16.33.2,GET,/api/reports,200,6487,slow_response,Endpoint con respuesta anormalmente lenta,critical,performance_degradation,anomaly
2026-06-12 00:24:20,performance_degradation_user_002,172.16.33.2,GET,/api/reports,200,7086,slow_response,Endpoint con respuesta anormalmente lenta,critical,performance_degradation,anomaly
2026-06-12 00:28:44,performance_degradation_user_002,172.16.33.2,GET,/api/reports,200,4371,slow_response,"Respuesta elevada, posible inicio de degradación",warning,performance_degradation,anomaly
2026-06-12 00:32:31,performance_degradation_user_002,172.16.33.2,GET,/dashboard,200,589,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-12 00:36:31,performance_degradation_user_002,172.16.33.2,POST,/api/notifications,201,279,record_created,Registro creado correctamente,normal,normal_traffic,normal
2026-06-12 00:41:03,performance_degradation_user_002,172.16.33.2,GET,/login,200,644,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-12 00:44:56,performance_degradation_user_002,172.16.33.2,POST,/api/students,200,184,login_success,Inicio de sesión correcto,normal,normal_traffic,normal
2026-06-12 00:48:51,performance_degradation_user_002,172.16.33.2,POST,/dashboard,201,536,record_created,Registro creado correctamente,normal,normal_traffic,normal
2026-06-12 00:52:30,performance_degradation_user_002,172.16.33.2,GET,/api/reports,200,5925,slow_response,Endpoint con respuesta anormalmente lenta,critical,performance_degradation,anomaly
2026-06-12 00:56:23,performance_degradation_user_002,172.16.33.2,GET,/api/reports,200,5777,slow_response,Endpoint con respuesta anormalmente lenta,critical,performance_degradation,anomaly
2026-06-12 01:00:51,performance_degradation_user_002,172.16.33.2,GET,/api/reports,200,7155,slow_response,Endpoint con respuesta anormalmente lenta,critical,performance_degradation,anomaly
2026-06-12 01:04:34,performance_degradation_user_002,172.16.33.2,GET,/api/reports,200,7298,slow_response,Endpoint con respuesta anormalmente lenta,critical,performance_degradation,anomaly
2026-06-12 01:08:50,performance_degradation_user_002,172.16.33.2,GET,/api/reports,200,2804,slow_response,"Respuesta elevada, posible inicio de degradación",warning,performance_degradation,anomaly
2026-06-12 01:12:41,performance_degradation_user_002,172.16.33.2,GET,/api/students,200,465,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-12 01:16:30,performance_degradation_user_002,172.16.33.2,POST,/login,200,656,login_success,Inicio de sesión correcto,normal,normal_traffic,normal
2026-06-12 01:20:35,performance_degradation_user_002,172.16.33.2,GET,/api/products,200,587,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-12 01:24:15,performance_degradation_user_002,172.16.33.2,GET,/api/reports,200,607,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-12 01:28:21,performance_degradation_user_002,172.16.33.2,GET,/api/notifications,200,234,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-12 01:32:21,performance_degradation_user_002,172.16.33.2,GET,/api/reports,200,8659,slow_response,Endpoint con respuesta anormalmente lenta,critical,performance_degradation,anomaly
2026-06-12 01:36:36,performance_degradation_user_002,172.16.33.2,GET,/api/reports,200,7235,slow_response,Endpoint con respuesta anormalmente lenta,critical,performance_degradation,anomaly
2026-06-12 01:40:13,performance_degradation_user_002,172.16.33.2,GET,/api/reports,200,8109,slow_response,Endpoint con respuesta anormalmente lenta,critical,performance_degradation,anomaly
2026-06-12 01:44:49,performance_degradation_user_002,172.16.33.2,GET,/api/reports,200,5273,slow_response,Endpoint con respuesta anormalmente lenta,critical,performance_degradation,anomaly
2026-06-12 01:48:59,performance_degradation_user_002,172.16.33.2,GET,/api/reports,200,2703,slow_response,"Respuesta elevada, posible inicio de degradación",warning,performance_degradation,anomaly
2026-06-12 01:52:17,performance_degradation_user_002,172.16.33.2,POST,/dashboard/alumno,201,440,record_created,Registro creado correctamente,normal,normal_traffic,normal
2026-06-12 01:56:39,performance_degradation_user_002,172.16.33.2,GET,/,200,560,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-12 02:00:23,performance_degradation_user_002,172.16.33.2,POST,/dashboard,200,375,login_success,Inicio de sesión correcto,normal,normal_traffic,normal
2026-06-12 02:04:43,performance_degradation_user_002,172.16.33.2,POST,/api/profile,200,256,login_success,Inicio de sesión correcto,normal,normal_traffic,normal
2026-06-12 02:08:48,performance_degradation_user_002,172.16.33.2,GET,/api/students,200,95,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-12 02:12:16,performance_degradation_user_002,172.16.33.2,GET,/api/reports,200,5564,slow_response,Endpoint con respuesta anormalmente lenta,critical,performance_degradation,anomaly
2026-06-12 02:16:44,performance_degradation_user_002,172.16.33.2,GET,/api/reports,200,7330,slow_response,Endpoint con respuesta anormalmente lenta,critical,performance_degradation,anomaly
2026-06-12 02:20:54,performance_degradation_user_002,172.16.33.2,GET,/api/reports,200,8937,slow_response,Endpoint con respuesta anormalmente lenta,critical,performance_degradation,anomaly
2026-06-12 02:24:46,performance_degradation_user_002,172.16.33.2,GET,/api/reports,200,5948,slow_response,Endpoint con respuesta anormalmente lenta,critical,performance_degradation,anomaly
2026-06-12 02:28:23,performance_degradation_user_002,172.16.33.2,GET,/api/reports,200,3572,slow_response,"Respuesta elevada, posible inicio de degradación",warning,performance_degradation,anomaly
2026-06-12 02:32:58,performance_degradation_user_002,172.16.33.2,POST,/dashboard/alumno,201,182,record_created,Registro creado correctamente,normal,normal_traffic,normal
2026-06-12 02:36:21,performance_degradation_user_002,172.16.33.2,POST,/login,201,488,record_created,Registro creado correctamente,normal,normal_traffic,normal
2026-06-12 02:40:47,performance_degradation_user_002,172.16.33.2,GET,/,200,583,data_loaded,Datos cargados correctamente,normal,normal_traffic,normal
2026-06-12 02:44:17,performance_degradation_user_002,172.16.33.2,GET,/api/products,200,665,page_view,Página cargada correctamente,normal,normal_traffic,normal
2026-06-12 02:48:54,performance_degradation_user_002,172.16.33.2,GET,/login,200,208,page_view,Página cargada correctamente,normal,normal_traffic,normal
