timestamp,user_id,ip,method,route,status_code,response_time_ms,event_type,message,severity
2026-05-29 09:47:40,user_110,190.12.45.11,GET,/login,403,1270,unauthorized_access,Intento de acceso no autorizado,warning
2026-05-29 09:55:34,user_020,181.65.22.30,POST,/,201,636,record_created,Registro creado correctamente,normal
2026-05-29 09:56:02,user_079,181.65.22.30,GET,/dashboard,200,428,page_view,Página cargada correctamente,normal
2026-05-29 09:58:21,user_016,45.90.130.77,POST,/api/students,201,527,record_created,Registro creado correctamente,normal
2026-05-29 09:59:59,user_013,45.90.130.78,GET,/api/database,403,1004,unauthorized_access,Intento de acceso no autorizado,warning
2026-05-29 10:07:12,user_006,200.48.10.5,GET,/api/notifications,403,2466,unauthorized_access,Intento de acceso no autorizado,warning
2026-05-29 10:12:59,user_029,192.168.1.12,GET,/api/orders,500,3029,server_error,Error interno del servidor,critical
2026-05-29 10:14:03,user_031,192.168.1.10,POST,/api/students,201,700,record_created,Registro creado correctamente,normal
2026-05-29 10:15:23,admin_03,190.12.45.10,POST,/dashboard/alumno,200,274,login_success,Inicio de sesión correcto,normal
2026-05-29 10:20:25,user_051,10.0.0.16,POST,/api/profile,201,109,record_created,Registro creado correctamente,normal
2026-05-29 10:23:12,user_103,10.0.0.15,POST,/api/reports,401,1584,login_failed,Credenciales incorrectas,warning
2026-05-29 10:27:11,user_047,190.12.45.11,GET,/,200,699,page_view,Página cargada correctamente,normal
2026-05-29 10:38:26,user_113,45.90.130.78,POST,/api/products,201,506,record_created,Registro creado correctamente,normal
2026-05-29 10:42:08,user_043,190.12.45.11,POST,/api/enrollments,401,1381,login_failed,Credenciales incorrectas,warning
2026-05-29 10:43:09,user_113,192.168.1.12,GET,/,200,311,page_view,Página cargada correctamente,normal
2026-05-29 10:43:20,user_047,200.48.10.5,POST,/api/orders,500,7066,enrollment_failed,Error crítico al procesar matrícula,critical
2026-05-29 10:48:55,user_055,181.65.22.31,POST,/api/inventory,200,145,login_success,Inicio de sesión correcto,normal
2026-05-29 10:50:05,user_078,192.168.1.12,GET,/api/reports,200,471,page_view,Página cargada correctamente,normal
2026-05-29 10:50:14,admin_03,192.168.1.12,GET,/api/products,200,327,page_view,Página cargada correctamente,normal
2026-05-29 10:50:33,user_101,45.90.130.78,GET,/api/admin/users,200,2320,slow_response,Respuesta lenta del servidor,warning
2026-05-29 10:51:09,user_105,45.90.130.77,POST,/api/reports,401,2177,login_failed,Credenciales incorrectas,warning
2026-05-29 10:59:45,user_012,181.65.22.30,POST,/api/payments,422,1257,validation_error,Error de validación en formulario,warning
2026-05-29 11:00:32,user_002,181.65.22.31,POST,/dashboard/alumno,200,335,login_success,Inicio de sesión correcto,normal
2026-05-29 11:03:30,user_075,200.48.10.5,GET,/api/notifications,403,1795,unauthorized_access,Intento de acceso no autorizado,warning
2026-05-29 11:07:09,user_061,192.168.1.12,GET,/,200,641,page_view,Página cargada correctamente,normal
2026-05-29 11:07:46,user_087,45.90.130.77,GET,/api/products,200,249,page_view,Página cargada correctamente,normal
2026-05-29 11:09:21,user_082,200.48.10.5,GET,/dashboard/admin,200,347,page_view,Página cargada correctamente,normal
2026-05-29 11:14:23,user_042,190.12.45.12,GET,/dashboard,200,527,data_loaded,Datos cargados correctamente,normal
2026-05-29 11:18:00,user_099,192.168.1.12,GET,/dashboard/admin,200,2023,slow_response,Respuesta lenta del servidor,warning
2026-05-29 11:27:30,user_081,192.168.1.12,GET,/api/profile,200,494,data_loaded,Datos cargados correctamente,normal
2026-05-29 11:29:52,user_113,200.48.10.6,GET,/dashboard/admin,200,511,page_view,Página cargada correctamente,normal
2026-05-29 11:38:02,user_087,181.65.22.30,POST,/api/inventory,201,200,record_created,Registro creado correctamente,normal
2026-05-29 11:42:24,user_052,45.90.130.77,POST,/dashboard,200,524,login_success,Inicio de sesión correcto,normal
2026-05-29 11:42:37,user_067,10.0.0.16,GET,/dashboard/alumno,200,1686,slow_response,Respuesta lenta del servidor,warning
2026-05-29 11:45:03,admin_05,45.90.130.77,POST,/api/notifications,200,141,login_success,Inicio de sesión correcto,normal
2026-05-29 11:58:07,user_044,45.90.130.77,GET,/,200,495,data_loaded,Datos cargados correctamente,normal
2026-05-29 12:02:18,user_043,45.90.130.77,POST,/api/enrollments,500,3125,enrollment_failed,Error crítico al procesar matrícula,critical
2026-05-29 12:05:53,user_059,10.0.0.15,POST,/api/reports,201,680,record_created,Registro creado correctamente,normal
2026-05-29 12:10:11,user_103,192.168.1.11,GET,/dashboard/admin,200,630,data_loaded,Datos cargados correctamente,normal
2026-05-29 12:11:09,user_108,192.168.1.10,GET,/api/profile,200,2126,slow_response,Respuesta lenta del servidor,warning
2026-05-29 12:16:02,user_117,190.12.45.12,GET,/login,200,303,data_loaded,Datos cargados correctamente,normal
2026-05-29 12:21:54,user_011,200.48.10.5,POST,/dashboard/alumno,200,519,login_success,Inicio de sesión correcto,normal
2026-05-29 12:32:22,user_065,190.12.45.12,GET,/login,200,352,data_loaded,Datos cargados correctamente,normal
2026-05-29 12:32:26,user_107,10.0.0.15,GET,/dashboard/admin,200,640,page_view,Página cargada correctamente,normal
2026-05-29 12:33:32,user_101,190.12.45.12,GET,/api/notifications,403,1395,unauthorized_access,Intento de acceso no autorizado,warning
2026-05-29 12:44:15,user_091,181.65.22.31,GET,/,403,2324,unauthorized_access,Intento de acceso no autorizado,warning
2026-05-29 12:45:31,admin_05,192.168.1.12,POST,/,201,524,record_created,Registro creado correctamente,normal
2026-05-29 12:54:30,admin_07,192.168.1.12,GET,/api/reports,200,226,page_view,Página cargada correctamente,normal
2026-05-29 12:55:15,user_015,200.48.10.6,POST,/api/products,201,547,record_created,Registro creado correctamente,normal
2026-05-29 12:58:22,user_048,190.12.45.10,GET,/dashboard/admin,200,917,slow_response,Respuesta lenta del servidor,warning
2026-05-29 13:00:33,user_101,181.65.22.30,POST,/api/inventory,201,574,record_created,Registro creado correctamente,normal
2026-05-29 13:03:28,user_117,10.0.0.16,GET,/api/enrollments,403,2139,unauthorized_access,Intento de acceso no autorizado,warning
2026-05-29 13:09:18,user_114,181.65.22.31,GET,/api/profile,200,240,data_loaded,Datos cargados correctamente,normal
2026-05-29 13:10:51,user_052,45.90.130.78,GET,/dashboard/alumno,200,486,page_view,Página cargada correctamente,normal
2026-05-29 13:12:55,user_070,200.48.10.6,GET,/api/reports,200,1933,slow_response,Respuesta lenta del servidor,warning
2026-05-29 13:13:17,user_053,10.0.0.15,POST,/api/orders,500,3666,enrollment_failed,Error crítico al procesar matrícula,critical
2026-05-29 13:18:05,user_053,190.12.45.11,GET,/api/students,200,700,page_view,Página cargada correctamente,normal
2026-05-29 13:18:36,user_002,45.90.130.77,POST,/api/notifications,200,322,login_success,Inicio de sesión correcto,normal
2026-05-29 13:20:09,user_075,190.12.45.10,POST,/api/profile,201,602,record_created,Registro creado correctamente,normal
2026-05-29 13:21:23,user_017,190.12.45.11,GET,/api/products,200,595,data_loaded,Datos cargados correctamente,normal
2026-05-29 13:31:05,user_062,190.12.45.11,POST,/dashboard/admin,200,505,login_success,Inicio de sesión correcto,normal
2026-05-29 13:37:00,user_104,45.90.130.77,GET,/api/database,500,4116,server_error,Error interno del servidor,critical
2026-05-29 13:46:07,user_013,200.48.10.6,POST,/api/enrollments,500,3122,enrollment_failed,Error crítico al procesar matrícula,critical
2026-05-29 13:48:32,user_031,10.0.0.15,GET,/api/reports,200,881,slow_response,Respuesta lenta del servidor,warning
2026-05-29 14:09:29,user_111,10.0.0.15,POST,/api/students,401,1736,login_failed,Credenciales incorrectas,warning
2026-05-29 14:20:26,user_109,192.168.1.10,POST,/api/profile,201,256,record_created,Registro creado correctamente,normal
2026-05-29 14:20:30,user_043,200.48.10.5,GET,/api/notifications,200,187,data_loaded,Datos cargados correctamente,normal
2026-05-29 14:23:26,user_105,181.65.22.31,GET,/api/reports,403,2041,unauthorized_access,Intento de acceso no autorizado,warning
2026-05-29 14:28:00,user_014,181.65.22.31,GET,/api/reports,200,457,data_loaded,Datos cargados correctamente,normal
2026-05-29 14:36:48,user_074,45.90.130.78,GET,/api/profile,403,1929,unauthorized_access,Intento de acceso no autorizado,warning
2026-05-29 14:43:27,user_109,45.90.130.78,POST,/dashboard,201,381,record_created,Registro creado correctamente,normal
2026-05-29 14:49:43,user_106,45.90.130.77,GET,/api/reports,200,229,data_loaded,Datos cargados correctamente,normal
2026-05-29 14:59:23,user_037,10.0.0.15,GET,/api/profile,200,223,data_loaded,Datos cargados correctamente,normal
2026-05-29 15:21:40,user_073,190.12.45.12,POST,/api/profile,200,272,login_success,Inicio de sesión correcto,normal
2026-05-29 15:22:26,user_107,192.168.1.11,GET,/api/products,200,615,data_loaded,Datos cargados correctamente,normal
2026-05-29 15:24:48,user_059,181.65.22.31,POST,/dashboard/admin,200,337,login_success,Inicio de sesión correcto,normal
2026-05-29 15:30:14,user_110,192.168.1.11,GET,/api/profile,200,327,data_loaded,Datos cargados correctamente,normal
2026-05-29 15:31:39,user_062,192.168.1.12,POST,/api/profile,201,507,record_created,Registro creado correctamente,normal
2026-05-29 15:33:01,user_041,192.168.1.11,GET,/api/students,200,460,page_view,Página cargada correctamente,normal
2026-05-29 15:41:07,user_007,181.65.22.31,GET,/api/orders,403,2023,unauthorized_access,Intento de acceso no autorizado,warning
2026-05-29 15:43:56,user_049,45.90.130.78,POST,/api/profile,201,446,record_created,Registro creado correctamente,normal
2026-05-29 15:53:59,user_086,45.90.130.77,GET,/api/products,200,132,data_loaded,Datos cargados correctamente,normal
2026-05-29 15:55:51,user_056,190.12.45.10,GET,/api/students,200,283,page_view,Página cargada correctamente,normal
2026-05-29 15:59:55,user_060,192.168.1.11,GET,/dashboard/admin,200,362,page_view,Página cargada correctamente,normal
2026-05-29 16:02:08,user_051,45.90.130.78,GET,/login,200,1693,slow_response,Respuesta lenta del servidor,warning
2026-05-29 16:08:04,user_013,200.48.10.6,POST,/api/reports,200,282,login_success,Inicio de sesión correcto,normal
2026-05-29 16:10:25,user_029,200.48.10.6,POST,/api/products,201,493,record_created,Registro creado correctamente,normal
2026-05-29 16:13:55,user_034,200.48.10.5,POST,/dashboard/admin,200,690,login_success,Inicio de sesión correcto,normal
2026-05-29 16:18:24,user_087,192.168.1.11,GET,/api/reports,200,537,data_loaded,Datos cargados correctamente,normal
2026-05-29 16:20:53,user_006,45.90.130.77,POST,/api/inventory,200,353,login_success,Inicio de sesión correcto,normal
2026-05-29 16:24:45,user_020,10.0.0.16,POST,/api/inventory,201,189,record_created,Registro creado correctamente,normal
2026-05-29 16:33:13,user_100,190.12.45.11,POST,/login,201,160,record_created,Registro creado correctamente,normal
2026-05-29 16:55:09,user_042,190.12.45.10,GET,/api/profile,200,279,page_view,Página cargada correctamente,normal
2026-05-29 16:58:01,user_057,192.168.1.12,POST,/dashboard/admin,200,175,login_success,Inicio de sesión correcto,normal
2026-05-29 17:04:49,user_053,181.65.22.31,GET,/dashboard,200,120,page_view,Página cargada correctamente,normal
2026-05-29 17:09:58,user_009,45.90.130.77,POST,/api/enrollments,401,1246,login_failed,Credenciales incorrectas,warning
2026-05-29 17:16:07,user_051,181.65.22.31,GET,/api/products,200,1050,slow_response,Respuesta lenta del servidor,warning
2026-05-29 17:19:00,user_034,200.48.10.5,POST,/api/notifications,200,242,login_success,Inicio de sesión correcto,normal
2026-05-29 17:22:46,user_013,45.90.130.78,GET,/api/students,200,604,page_view,Página cargada correctamente,normal
2026-05-29 17:29:12,user_087,10.0.0.16,POST,/api/students,200,571,login_success,Inicio de sesión correcto,normal
2026-05-29 17:32:36,user_113,192.168.1.10,GET,/api/reports,200,180,page_view,Página cargada correctamente,normal
2026-05-29 17:41:55,user_087,200.48.10.5,GET,/api/products,200,198,data_loaded,Datos cargados correctamente,normal
2026-05-29 17:41:59,user_006,45.90.130.77,POST,/api/notifications,401,2188,login_failed,Credenciales incorrectas,warning
2026-05-29 17:42:54,user_061,45.90.130.77,POST,/api/students,422,2073,validation_error,Error de validación en formulario,warning
2026-05-29 17:45:20,user_011,200.48.10.5,POST,/api/notifications,200,249,login_success,Inicio de sesión correcto,normal
2026-05-29 17:51:04,user_055,190.12.45.11,POST,/dashboard/admin,201,694,record_created,Registro creado correctamente,normal
2026-05-29 17:58:28,user_061,192.168.1.10,GET,/login,403,881,unauthorized_access,Intento de acceso no autorizado,warning
2026-05-29 17:58:49,user_037,192.168.1.11,POST,/,201,164,record_created,Registro creado correctamente,normal
2026-05-29 18:02:37,user_098,190.12.45.10,POST,/dashboard/alumno,201,128,record_created,Registro creado correctamente,normal
2026-05-29 18:07:41,user_062,192.168.1.12,POST,/api/database,500,4612,enrollment_failed,Error crítico al procesar matrícula,critical
2026-05-29 18:08:09,user_056,45.90.130.78,GET,/api/payments,500,4493,server_error,Error interno del servidor,critical
2026-05-29 18:09:59,user_098,192.168.1.11,GET,/api/inventory,200,304,data_loaded,Datos cargados correctamente,normal
2026-05-29 18:19:10,user_069,192.168.1.12,POST,/api/payments,422,2486,validation_error,Error de validación en formulario,warning
2026-05-29 18:27:06,user_036,192.168.1.10,POST,/api/profile,201,294,record_created,Registro creado correctamente,normal
2026-05-29 18:30:51,user_076,192.168.1.11,GET,/api/reports,200,503,page_view,Página cargada correctamente,normal
2026-05-29 18:32:49,user_058,190.12.45.11,GET,/login,200,307,data_loaded,Datos cargados correctamente,normal
2026-05-29 18:39:16,user_044,181.65.22.30,GET,/api/profile,200,493,page_view,Página cargada correctamente,normal
2026-05-29 18:46:22,user_027,200.48.10.6,GET,/api/inventory,403,1484,unauthorized_access,Intento de acceso no autorizado,warning
2026-05-29 19:00:55,user_087,45.90.130.77,GET,/dashboard,200,612,page_view,Página cargada correctamente,normal
2026-05-29 19:12:09,user_102,200.48.10.6,POST,/,422,1341,validation_error,Error de validación en formulario,warning
2026-05-29 19:14:37,user_065,181.65.22.31,GET,/api/students,200,1326,slow_response,Respuesta lenta del servidor,warning
2026-05-29 19:28:36,user_109,192.168.1.12,GET,/api/students,200,462,page_view,Página cargada correctamente,normal
2026-05-29 19:30:38,user_106,45.90.130.77,GET,/login,200,2356,slow_response,Respuesta lenta del servidor,warning
2026-05-29 19:32:06,admin_06,190.12.45.10,POST,/api/orders,401,2243,login_failed,Credenciales incorrectas,warning
2026-05-29 19:32:29,user_041,10.0.0.15,GET,/api/inventory,403,1311,unauthorized_access,Intento de acceso no autorizado,warning
2026-05-29 19:34:33,user_001,45.90.130.77,GET,/api/enrollments,200,2302,slow_response,Respuesta lenta del servidor,warning
2026-05-29 19:42:11,user_098,181.65.22.31,POST,/api/reports,422,2453,validation_error,Error de validación en formulario,warning
2026-05-29 19:45:56,user_040,190.12.45.10,GET,/api/notifications,200,700,data_loaded,Datos cargados correctamente,normal
2026-05-29 19:51:55,user_087,10.0.0.16,POST,/dashboard,422,1185,validation_error,Error de validación en formulario,warning
2026-05-29 19:59:01,user_049,45.90.130.78,GET,/login,200,517,page_view,Página cargada correctamente,normal
2026-05-29 20:09:41,user_071,190.12.45.12,GET,/api/products,200,210,data_loaded,Datos cargados correctamente,normal
2026-05-29 20:16:15,user_027,192.168.1.11,GET,/,200,404,page_view,Página cargada correctamente,normal
2026-05-29 20:18:55,user_023,181.65.22.31,GET,/dashboard/alumno,200,576,page_view,Página cargada correctamente,normal
2026-05-29 20:26:56,user_047,190.12.45.10,GET,/dashboard/admin,200,394,page_view,Página cargada correctamente,normal
2026-05-29 20:30:03,user_025,192.168.1.10,POST,/,200,306,login_success,Inicio de sesión correcto,normal
2026-05-29 20:30:36,user_072,190.12.45.11,GET,/api/students,200,327,page_view,Página cargada correctamente,normal
2026-05-29 20:38:46,admin_02,10.0.0.16,POST,/api/inventory,200,509,login_success,Inicio de sesión correcto,normal
2026-05-29 20:44:53,user_012,181.65.22.30,POST,/dashboard,200,591,login_success,Inicio de sesión correcto,normal
2026-05-29 20:46:10,user_087,181.65.22.30,GET,/api/reports,200,105,page_view,Página cargada correctamente,normal
2026-05-29 20:55:32,user_098,190.12.45.11,POST,/api/profile,201,220,record_created,Registro creado correctamente,normal
2026-05-29 21:02:33,admin_05,10.0.0.16,GET,/api/payments,500,7257,server_error,Error interno del servidor,critical
2026-05-29 21:02:35,user_077,192.168.1.10,POST,/dashboard,201,565,record_created,Registro creado correctamente,normal
2026-05-29 21:08:04,user_037,200.48.10.5,GET,/api/students,200,395,page_view,Página cargada correctamente,normal
2026-05-29 21:12:29,user_059,192.168.1.12,POST,/dashboard/alumno,200,311,login_success,Inicio de sesión correcto,normal
2026-05-29 21:16:38,admin_07,190.12.45.12,POST,/dashboard/alumno,200,630,login_success,Inicio de sesión correcto,normal
2026-05-29 21:18:32,user_116,192.168.1.11,POST,/api/reports,200,203,login_success,Inicio de sesión correcto,normal
2026-05-29 21:19:12,user_059,10.0.0.16,GET,/dashboard/alumno,200,447,page_view,Página cargada correctamente,normal
2026-05-29 21:25:48,user_014,190.12.45.10,GET,/api/students,403,1808,unauthorized_access,Intento de acceso no autorizado,warning
2026-05-29 21:39:48,admin_02,190.12.45.11,GET,/api/notifications,200,1917,slow_response,Respuesta lenta del servidor,warning
2026-05-29 21:49:29,admin_01,10.0.0.16,POST,/api/products,422,955,validation_error,Error de validación en formulario,warning
2026-05-29 21:50:31,user_024,10.0.0.15,POST,/api/enrollments,422,975,validation_error,Error de validación en formulario,warning
2026-05-29 21:50:53,user_089,45.90.130.77,POST,/api/notifications,201,171,record_created,Registro creado correctamente,normal
2026-05-29 21:51:14,user_094,190.12.45.11,GET,/api/inventory,200,175,data_loaded,Datos cargados correctamente,normal
2026-05-29 21:58:17,user_052,190.12.45.12,POST,/api/payments,500,5472,enrollment_failed,Error crítico al procesar matrícula,critical
2026-05-29 21:59:46,user_098,10.0.0.15,GET,/api/profile,200,269,page_view,Página cargada correctamente,normal
2026-05-29 22:03:30,user_059,200.48.10.5,POST,/dashboard,200,458,login_success,Inicio de sesión correcto,normal
2026-05-29 22:05:32,user_059,190.12.45.10,GET,/,200,261,page_view,Página cargada correctamente,normal
2026-05-29 22:06:02,user_029,192.168.1.11,GET,/api/products,200,441,page_view,Página cargada correctamente,normal
2026-05-29 22:08:58,user_045,192.168.1.10,POST,/dashboard/admin,201,303,record_created,Registro creado correctamente,normal
2026-05-29 22:11:07,admin_06,45.90.130.77,GET,/api/students,200,236,data_loaded,Datos cargados correctamente,normal
2026-05-29 22:19:18,user_049,190.12.45.11,GET,/login,200,259,data_loaded,Datos cargados correctamente,normal
2026-05-29 22:20:06,user_055,181.65.22.31,POST,/api/inventory,201,350,record_created,Registro creado correctamente,normal
2026-05-29 22:21:34,user_107,10.0.0.16,POST,/api/profile,200,215,login_success,Inicio de sesión correcto,normal
2026-05-29 22:27:37,user_095,181.65.22.30,GET,/api/payments,503,5185,database_timeout,Timeout de base de datos,critical
2026-05-29 22:28:11,user_036,190.12.45.11,POST,/api/students,200,110,login_success,Inicio de sesión correcto,normal
2026-05-29 22:29:43,user_087,200.48.10.5,GET,/api/profile,403,1456,unauthorized_access,Intento de acceso no autorizado,warning
2026-05-29 22:31:28,user_003,190.12.45.11,GET,/,200,124,data_loaded,Datos cargados correctamente,normal
2026-05-29 22:43:29,user_105,181.65.22.30,GET,/dashboard,403,1740,unauthorized_access,Intento de acceso no autorizado,warning
2026-05-29 22:44:26,user_070,200.48.10.6,POST,/login,201,570,record_created,Registro creado correctamente,normal
2026-05-29 22:46:40,user_095,181.65.22.31,POST,/,200,459,login_success,Inicio de sesión correcto,normal
2026-05-29 22:54:56,user_030,181.65.22.30,GET,/api/database,200,1508,slow_response,Respuesta lenta del servidor,warning
2026-05-29 22:59:31,user_028,192.168.1.11,GET,/dashboard/alumno,200,497,data_loaded,Datos cargados correctamente,normal
2026-05-29 23:04:55,user_111,200.48.10.5,POST,/api/database,422,1485,validation_error,Error de validación en formulario,warning
2026-05-29 23:08:26,user_108,10.0.0.15,GET,/dashboard/alumno,200,679,page_view,Página cargada correctamente,normal
2026-05-29 23:09:38,user_091,181.65.22.30,GET,/api/inventory,200,652,page_view,Página cargada correctamente,normal
2026-05-29 23:12:32,user_117,192.168.1.10,GET,/api/profile,403,2005,unauthorized_access,Intento de acceso no autorizado,warning
2026-05-29 23:12:34,user_001,200.48.10.5,POST,/api/profile,401,2343,login_failed,Credenciales incorrectas,warning
2026-05-29 23:15:06,user_099,190.12.45.12,POST,/api/notifications,422,1958,validation_error,Error de validación en formulario,warning
2026-05-29 23:16:33,user_069,10.0.0.15,GET,/api/students,200,395,data_loaded,Datos cargados correctamente,normal
2026-05-29 23:23:43,user_037,192.168.1.10,POST,/api/notifications,200,228,login_success,Inicio de sesión correcto,normal
2026-05-29 23:28:09,user_052,181.65.22.31,GET,/api/students,200,1291,slow_response,Respuesta lenta del servidor,warning
2026-05-29 23:29:27,user_024,192.168.1.10,POST,/,201,349,record_created,Registro creado correctamente,normal
2026-05-29 23:30:37,user_042,190.12.45.12,GET,/api/database,200,2089,slow_response,Respuesta lenta del servidor,warning
2026-05-29 23:32:42,user_060,192.168.1.11,GET,/dashboard/admin,200,646,page_view,Página cargada correctamente,normal
2026-05-29 23:34:22,user_071,192.168.1.10,POST,/,201,389,record_created,Registro creado correctamente,normal
2026-05-29 23:38:45,user_033,45.90.130.78,POST,/api/orders,500,7012,payment_failed,Error crítico al procesar pago,critical
2026-05-29 23:38:47,user_041,192.168.1.11,GET,/api/notifications,200,122,page_view,Página cargada correctamente,normal
2026-05-29 23:40:21,user_081,10.0.0.15,POST,/api/reports,200,456,login_success,Inicio de sesión correcto,normal
2026-05-29 23:42:37,admin_03,10.0.0.15,POST,/api/profile,200,312,login_success,Inicio de sesión correcto,normal
2026-05-29 23:46:07,user_040,192.168.1.11,POST,/login,401,1453,login_failed,Credenciales incorrectas,warning
2026-05-29 23:46:32,user_112,200.48.10.6,POST,/api/products,201,162,record_created,Registro creado correctamente,normal
2026-05-29 23:51:28,user_043,190.12.45.10,POST,/dashboard/admin,201,351,record_created,Registro creado correctamente,normal
2026-05-29 23:54:27,user_060,192.168.1.12,POST,/,201,454,record_created,Registro creado correctamente,normal
2026-05-29 23:55:48,user_020,10.0.0.16,GET,/dashboard/alumno,200,145,data_loaded,Datos cargados correctamente,normal
2026-05-30 00:04:07,user_012,200.48.10.6,GET,/api/products,200,263,data_loaded,Datos cargados correctamente,normal
2026-05-30 00:06:31,user_024,192.168.1.10,POST,/api/students,401,1936,login_failed,Credenciales incorrectas,warning
2026-05-30 00:08:52,user_095,190.12.45.12,POST,/login,200,592,login_success,Inicio de sesión correcto,normal
2026-05-30 00:10:39,user_065,10.0.0.15,GET,/api/reports,200,498,page_view,Página cargada correctamente,normal
2026-05-30 00:12:09,user_114,190.12.45.11,GET,/dashboard/admin,403,2089,unauthorized_access,Intento de acceso no autorizado,warning
2026-05-30 00:12:50,user_102,192.168.1.11,GET,/api/students,403,1575,unauthorized_access,Intento de acceso no autorizado,warning
2026-05-30 00:17:29,user_091,192.168.1.12,GET,/api/payments,503,6747,database_timeout,Timeout de base de datos,critical
2026-05-30 00:21:57,user_119,200.48.10.5,POST,/api/admin/users,422,1115,validation_error,Error de validación en formulario,warning
2026-05-30 00:25:22,user_078,181.65.22.30,POST,/api/enrollments,500,6760,payment_failed,Error crítico al procesar pago,critical
2026-05-30 00:39:48,user_109,192.168.1.10,POST,/api/products,200,250,login_success,Inicio de sesión correcto,normal
2026-05-30 00:43:32,user_094,200.48.10.6,POST,/dashboard,201,503,record_created,Registro creado correctamente,normal
2026-05-30 01:02:56,user_067,200.48.10.6,POST,/api/inventory,201,566,record_created,Registro creado correctamente,normal
2026-05-30 01:20:59,user_060,10.0.0.15,GET,/login,200,437,data_loaded,Datos cargados correctamente,normal
2026-05-30 01:30:04,user_091,181.65.22.30,POST,/dashboard/alumno,201,365,record_created,Registro creado correctamente,normal
2026-05-30 01:30:12,user_015,190.12.45.11,POST,/api/payments,500,3533,payment_failed,Error crítico al procesar pago,critical
2026-05-30 01:35:44,user_001,45.90.130.77,GET,/login,200,228,data_loaded,Datos cargados correctamente,normal
2026-05-30 01:43:24,user_047,190.12.45.11,POST,/api/payments,500,2542,enrollment_failed,Error crítico al procesar matrícula,critical
2026-05-30 01:52:01,user_014,10.0.0.15,POST,/api/students,201,578,record_created,Registro creado correctamente,normal
2026-05-30 01:57:21,user_020,10.0.0.16,GET,/api/notifications,200,1601,slow_response,Respuesta lenta del servidor,warning
2026-05-30 02:01:41,user_082,45.90.130.77,GET,/api/notifications,200,147,page_view,Página cargada correctamente,normal
2026-05-30 02:06:54,user_103,45.90.130.78,POST,/api/orders,500,4916,enrollment_failed,Error crítico al procesar matrícula,critical
2026-05-30 02:08:33,user_099,10.0.0.15,POST,/api/profile,201,592,record_created,Registro creado correctamente,normal
2026-05-30 02:12:16,user_079,10.0.0.15,POST,/api/enrollments,422,2496,validation_error,Error de validación en formulario,warning
2026-05-30 02:12:29,user_010,192.168.1.11,GET,/dashboard/admin,200,369,data_loaded,Datos cargados correctamente,normal
2026-05-30 02:27:15,user_106,10.0.0.16,GET,/api/inventory,200,699,data_loaded,Datos cargados correctamente,normal
2026-05-30 02:30:18,user_115,45.90.130.77,POST,/api/profile,201,377,record_created,Registro creado correctamente,normal
2026-05-30 02:36:32,user_097,192.168.1.12,POST,/api/profile,201,596,record_created,Registro creado correctamente,normal
2026-05-30 02:37:17,user_059,45.90.130.78,POST,/dashboard/alumno,201,426,record_created,Registro creado correctamente,normal
2026-05-30 02:37:27,user_015,192.168.1.12,POST,/dashboard/alumno,200,686,login_success,Inicio de sesión correcto,normal
2026-05-30 02:43:52,user_005,10.0.0.15,POST,/api/notifications,201,234,record_created,Registro creado correctamente,normal
2026-05-30 02:45:51,user_021,190.12.45.10,POST,/api/students,201,440,record_created,Registro creado correctamente,normal
2026-05-30 02:53:27,user_102,200.48.10.5,GET,/api/inventory,200,454,data_loaded,Datos cargados correctamente,normal
2026-05-30 02:56:38,user_071,190.12.45.11,GET,/api/profile,200,1230,slow_response,Respuesta lenta del servidor,warning
2026-05-30 03:02:16,user_063,200.48.10.5,POST,/login,401,2165,login_failed,Credenciales incorrectas,warning
2026-05-30 03:07:19,user_021,10.0.0.16,POST,/api/notifications,201,479,record_created,Registro creado correctamente,normal
2026-05-30 03:08:29,user_089,192.168.1.12,POST,/login,200,252,login_success,Inicio de sesión correcto,normal
2026-05-30 03:11:55,user_039,190.12.45.11,GET,/api/enrollments,500,3606,server_error,Error interno del servidor,critical
2026-05-30 03:14:29,user_076,181.65.22.30,GET,/,200,2309,slow_response,Respuesta lenta del servidor,warning
2026-05-30 03:16:48,user_016,45.90.130.78,POST,/dashboard,200,649,login_success,Inicio de sesión correcto,normal
2026-05-30 03:17:27,user_039,200.48.10.5,GET,/api/products,200,266,data_loaded,Datos cargados correctamente,normal
2026-05-30 03:19:13,user_058,181.65.22.30,POST,/api/admin/users,401,1554,login_failed,Credenciales incorrectas,warning
2026-05-30 03:25:00,user_113,200.48.10.5,GET,/dashboard/alumno,200,130,data_loaded,Datos cargados correctamente,normal
2026-05-30 03:27:20,user_105,190.12.45.10,POST,/dashboard/alumno,200,672,login_success,Inicio de sesión correcto,normal
2026-05-30 03:33:44,user_040,10.0.0.16,POST,/dashboard/alumno,201,519,record_created,Registro creado correctamente,normal
2026-05-30 03:35:36,user_048,181.65.22.30,POST,/api/products,201,163,record_created,Registro creado correctamente,normal
2026-05-30 03:53:13,user_092,45.90.130.78,POST,/api/products,201,458,record_created,Registro creado correctamente,normal
2026-05-30 03:53:47,user_028,10.0.0.16,GET,/api/database,500,5967,server_error,Error interno del servidor,critical
2026-05-30 04:02:00,user_039,45.90.130.77,GET,/dashboard/admin,200,552,page_view,Página cargada correctamente,normal
